IndID	NeophiliaScore	MotherID	FosterID	PeerGroupID	Animal	TrialBunch	YearTrial	ObjectType
5082	6.26125653	4227	259	5015	5082	5082.1	2006	1
5082	6.745047566	4227	259	5015	5082	5082.1	2006	2
5083	4.70772415	4485	246	5015	5083	5083.1	2006	1
5083	4.821479718	4485	246	5015	5083	5083.1	2006	2
5084	7.108351895	4227	246	5016	5084	5084.1	2006	2
5084	5.852634734	4227	246	5016	5084	5084.1	2006	1
5085	4.472135955	4205	280	5015	5085	5085.1	2006	2
5085	5.554217616	4205	280	5015	5085	5085.1	2006	1
5087	7.377827142	4517	246	5016	5087	5087.1	2006	2
5087	5.661154182	4517	246	5016	5087	5087.1	2006	1
5088	4.512205669	4132	201	5016	5088	5088.1	2006	1
5088	5.161524322	4132	201	5016	5088	5088.1	2006	2
5089	6.109391678	4227	231	5029	5089	5089.1	2006	1
5089	7.550231785	4227	231	5029	5089	5089.1	2006	2
5090	5.106988675	4174	216	5035	5090	5090.1	2006	2
5090	4.472135955	4174	216	5035	5090	5090.1	2006	1
5091	5.941773024	4518	257	5041	5091	5091.1	2006	2
5091	4.856816516	4518	257	5041	5091	5091.1	2006	1
5092	4.550238089	4156	257	5030	5092	5092.1	2006	2
5092	5.006795382	4156	257	5030	5092	5092.1	2006	1
5093	6.140575435	4174	209	5030	5093	5093.1	2006	1
5093	5.188512954	4174	209	5030	5093	5093.1	2006	2
5094	4.747069272	4381	209	5029	5094	5094.1	2006	2
5094	5.980245257	4381	209	5029	5094	5094.1	2006	1
5095	5.109533573	4205	223	5035	5095	5095.1	2006	1
5095	6.98689249	4205	223	5035	5095	5095.1	2006	2
5096	6.642188395	4132	216	5041	5096	5096.1	2006	1
5096	6.76308608	4132	216	5041	5096	5096.1	2006	2
5097	5.333979127	4490	231	5016	5097	5097.1	2006	2
5097	6.285698052	4490	231	5016	5097	5097.1	2006	1
5098	5.132965354	2245	223	5030	5098	5098.1	2006	1
5098	4.472135955	2245	223	5030	5098	5098.1	2006	2
5099	5.374755808	4413	273	5041	5099	5099.1	2006	1
5099	4.529974246	4413	273	5041	5099	5099.1	2006	2
5100	6.088732764	4494	273	5015	5100	5100.1	2006	1
5100	4.69893605	4494	273	5015	5100	5100.1	2006	2
5101	5.25160293	4405	250	5010	5101	5101.1	2006	2
5101	5.75934024	4405	250	5010	5101	5101.1	2006	1
5102	6.111137374	4490	250	5010	5102	5102.1	2006	2
5102	4.865456471	4490	250	5010	5102	5102.1	2006	1
5103	4.47876471	4407	208	5034	5103	5103.1	2006	2
5103	6.309410961	4407	208	5034	5103	5103.1	2006	1
5104	4.472135955	2143	224	5010	5104	5104.1	2006	1
5104	4.57704417	2143	224	5010	5104	5104.1	2006	2
5105	5.662567145	4228	262	5041	5105	5105.1	2006	1
5105	6.403748902	4228	262	5041	5105	5105.1	2006	2
5106	4.472135955	4494	262	5029	5106	5106.1	2006	1
5106	4.472135955	4494	262	5029	5106	5106.1	2006	2
5107	4.477499302	4302	271	5043	5107	5107.1	2006	1
5107	4.954257429	4302	271	5043	5107	5107.1	2006	2
5108	4.579155672	4241	273	5030	5108	5108.1	2006	1
5108	4.472135955	4241	273	5030	5108	5108.1	2006	2
5109	5.858441203	4413	250	5029	5109	5109.1	2006	1
5109	5.107249749	4413	250	5029	5109	5109.1	2006	2
5110	5.510474873	4225	281	5016	5110	5110.1	2006	1
5110	6.413033604	4225	281	5016	5110	5110.1	2006	2
5111	7.3430239	4274	281	5034	5111	5111.1	2006	2
5111	6.914357044	4274	281	5034	5111	5111.1	2006	1
5112	5.20928658	4205	221	5041	5112	5112.1	2006	2
5112	6.098661056	4205	221	5041	5112	5112.1	2006	1
5114	5.036467016	4325	254	5016	5114	5114.1	2006	1
5114	4.783861759	4325	254	5016	5114	5114.1	2006	2
5115	4.472135955	4405	275	5041	5115	5115.1	2006	1
5115	5.428320797	4405	275	5041	5115	5115.1	2006	2
5116	7.324388484	4254	269	5043	5116	5116.1	2006	1
5116	6.32455532	4254	269	5043	5116	5116.1	2006	2
5117	5.56369182	4241	269	5010	5117	5117.1	2006	1
5117	6.06778378	4241	269	5010	5117	5117.1	2006	2
5118	4.601014381	4228	273	5034	5118	5118.1	2006	2
5118	6.246919241	4228	273	5034	5118	5118.1	2006	1
5119	4.712819397	4407	219	5007	5119	5119.1	2006	1
5119	5.895421953	4407	219	5007	5119	5119.1	2006	2
5120	4.51205792	4156	228	5007	5120	5120.1	2006	2
5120	4.472135955	4156	228	5007	5120	5120.1	2006	1
5121	6.570793965	4383	261	5043	5121	5121.1	2006	2
5121	6.32455532	4383	261	5043	5121	5121.1	2006	1
5122	6.289250088	4281	262	5007	5122	5122.1	2006	2
5122	4.472135955	4281	262	5007	5122	5122.1	2006	1
5123	6.356623842	4383	275	5034	5123	5123.1	2006	1
5123	6.059372905	4383	275	5034	5123	5123.1	2006	2
5124	4.7644517	4228	275	5010	5124	5124.1	2006	1
5124	4.931260826	4228	275	5010	5124	5124.1	2006	2
5125	4.472135955	1527	211	5034	5125	5125.1	2006	1
5125	5.498424017	1527	211	5034	5125	5125.1	2006	2
5126	5.696314598	2156	211	5016	5126	5126.1	2006	1
5126	5.727826813	2156	211	5016	5126	5126.1	2006	2
5127	4.969305787	2253	219	5043	5127	5127.1	2006	2
5127	6.226823695	2253	219	5043	5127	5127.1	2006	1
5128	4.900748242	4413	254	5007	5128	5128.1	2006	2
5128	6.176136873	4413	254	5007	5128	5128.1	2006	1
5129	5.456372421	4191	228	5034	5129	5129.1	2006	2
5129	6.114600014	4191	228	5034	5129	5129.1	2006	1
5130	4.739409246	4325	229	5010	5130	5130.1	2006	2
5130	4.766200444	4325	229	5010	5130	5130.1	2006	1
5131	4.802776975	4302	229	5034	5131	5131.1	2006	2
5131	6.271522941	4302	229	5034	5131	5131.1	2006	1
5132	6.32455532	4525	269	5007	5132	5132.1	2006	1
5132	6.385086791	4525	269	5007	5132	5132.1	2006	2
5133	6.32455532	4405	271	5043	5133	5133.1	2006	1
5133	6.265992872	4405	271	5043	5133	5133.1	2006	2
5134	4.489766141	4413	271	5010	5134	5134.1	2006	1
5134	4.678318787	4413	271	5010	5134	5134.1	2006	2
5135	7.15737382	4281	229	5002	5135	5135.1	2006	2
5135	6.25875387	4281	229	5002	5135	5135.1	2006	1
5136	6.228911087	4413	231	5034	5136	5136.1	2006	1
5136	6.819090848	4413	231	5034	5136	5136.1	2006	2
5137	4.559166591	4493	229	5007	5137	5137.1	2006	1
5137	6.259818953	4493	229	5007	5137	5137.1	2006	2
5138	7.693438763	4525	254	5043	5138	5138.1	2006	1
5138	7.342161353	4525	254	5043	5138	5138.1	2006	2
5139	5.435684563	4254	254	5043	5139	5139.1	2006	1
5139	7.038134222	4254	254	5043	5139	5139.1	2006	2
5140	4.472135955	4493	261	5010	5140	5140.1	2006	2
5140	4.49013734	4493	261	5010	5140	5140.1	2006	1
5141	6.284902545	4490	228	5010	5141	5141.1	2006	1
5141	5.76992201	4490	228	5010	5141	5141.1	2006	2
5142	5.91455831	4325	262	5001	5142	5142.1	2006	1
5142	4.694606834	4325	262	5001	5142	5142.1	2006	2
5143	4.667011892	4383	225	5027	5143	5143.1	2006	2
5143	6.32455532	4383	225	5027	5143	5143.1	2006	1
5144	4.972122283	4302	232	5022	5144	5144.1	2006	1
5144	5.475490846	4302	232	5022	5144	5144.1	2006	2
5146	4.472135955	4525	261	5007	5146	5146.1	2006	2
5146	4.99065794	4525	261	5007	5146	5146.1	2006	1
5147	4.472135955	4272	263	5016	5147	5147.1	2006	1
5147	4.515159651	4272	263	5016	5147	5147.1	2006	2
5148	5.097973453	4362	265	5001	5148	5148.1	2006	1
5148	7.345905889	4362	265	5001	5148	5148.1	2006	2
5149	5.791142662	4302	269	5043	5149	5149.1	2006	2
5149	5.984647024	4302	269	5043	5149	5149.1	2006	1
5150	6.090511746	4493	269	5002	5150	5150.1	2006	1
5150	4.472135955	4493	269	5002	5150	5150.1	2006	2
5151	5.664685929	4229	271	5027	5151	5151.1	2006	1
5151	5.920838904	4229	271	5027	5151	5151.1	2006	2
5152	6.356361642	4368	275	5027	5152	5152.1	2006	2
5152	6.32455532	4368	275	5027	5152	5152.1	2006	1
5153	4.472135955	4493	230	5043	5153	5153.1	2006	1
5153	4.472135955	4493	230	5043	5153	5153.1	2006	2
5154	4.819266887	2058	204	5001	5154	5154.1	2006	1
5154	7.340345133	2058	204	5001	5154	5154.1	2006	2
5155	5.851666429	4490	225	5022	5155	5155.1	2006	2
5155	4.845754155	4490	225	5022	5155	5155.1	2006	1
5157	6.14448262	4493	249	5022	5157	5157.1	2006	2
5157	5.933014973	4493	249	5022	5157	5157.1	2006	1
5158	4.472135955	4203	265	5022	5158	5158.1	2006	1
5158	4.472135955	4203	265	5022	5158	5158.1	2006	2
5159	4.680527035	4396	265	5027	5159	5159.1	2006	2
5159	4.563039922	4396	265	5027	5159	5159.1	2006	1
5161	5.211749546	4173	204	5027	5161	5161.1	2006	2
5161	6.056291495	4173	204	5027	5161	5161.1	2006	1
5162	5.215106263	4241	249	5027	5162	5162.1	2006	1
5162	6.32990258	4241	249	5027	5162	5162.1	2006	2
5163	4.472135955	4203	251	5046	5163	5163.1	2006	1
5163	6.38576542	4203	251	5046	5163	5163.1	2006	2
5164	4.818644346	4231	251	5014	5164	5164.1	2006	2
5164	4.472135955	4231	251	5014	5164	5164.1	2006	1
5165	6.32455532	4173	202	5002	5165	5165.1	2006	1
5165	5.145677798	4173	202	5002	5165	5165.1	2006	2
5166	7.485942381	4503	225	5046	5166	5166.1	2006	1
5166	7.344067901	4503	225	5046	5166	5166.1	2006	2
5167	4.472135955	4396	232	5046	5167	5167.1	2006	2
5167	5.676325103	4396	232	5046	5167	5167.1	2006	1
5168	5.61753208	4231	232	5002	5168	5168.1	2006	2
5168	5.371591943	4231	232	5002	5168	5168.1	2006	1
5169	5.571056154	4231	233	5022	5169	5169.1	2006	1
5169	4.855375029	4231	233	5022	5169	5169.1	2006	2
5170	4.472135955	4156	268	5014	5170	5170.1	2006	1
5170	4.621904369	4156	268	5014	5170	5170.1	2006	2
5171	4.472135955	4156	202	5027	5171	5171.1	2006	2
5171	6.021406259	4156	202	5027	5171	5171.1	2006	1
5172	5.454722724	4241	230	5046	5172	5172.1	2006	1
5172	6.486344631	4241	230	5046	5172	5172.1	2006	2
5173	4.575733092	4474	253	5046	5173	5173.1	2006	1
5173	6.346442573	4474	253	5046	5173	5173.1	2006	2
5174	5.773906823	4241	233	5046	5174	5174.1	2006	2
5174	5.05628322	4241	233	5046	5174	5174.1	2006	1
5175	5.983644374	4368	230	5027	5175	5175.1	2006	1
5175	5.924018906	4368	230	5027	5175	5175.1	2006	2
5176	4.472135955	4156	249	5001	5176	5176.1	2006	1
5176	6.32455532	4156	249	5001	5176	5176.1	2006	2
5178	5.700409342	4362	251	5027	5178	5178.1	2006	1
5178	7.89140883	4362	251	5027	5178	5178.1	2006	2
5179	4.472135955	4465	268	5020	5179	5179.1	2006	2
5179	6.330929369	4465	268	5020	5179	5179.1	2006	1
5180	6.276941931	4490	232	5001	5180	5180.1	2006	1
5180	7.238323931	4490	232	5001	5180	5180.1	2006	2
5181	4.51279662	4467	233	5027	5181	5181.1	2006	2
5181	4.564208584	4467	233	5027	5181	5181.1	2006	1
5183	5.237111163	4467	253	5012	5183	5183.1	2006	1
5183	5.549714707	4467	253	5012	5183	5183.1	2006	2
5184	5.585875043	4485	253	5027	5184	5184.1	2006	2
5184	6.265833278	4485	253	5027	5184	5184.1	2006	1
5185	6.552404139	4385	266	5001	5185	5185.1	2006	2
5185	5.211397765	4385	266	5001	5185	5185.1	2006	1
5186	4.699609913	4241	266	5020	5186	5186.1	2006	1
5186	4.690700019	4241	266	5020	5186	5186.1	2006	2
5187	5.714834497	4459	267	5001	5187	5187.1	2006	2
5187	6.176244814	4459	267	5001	5187	5187.1	2006	1
5188	4.66318918	4231	268	5046	5188	5188.1	2006	2
5188	5.142372993	4231	268	5046	5188	5188.1	2006	1
5189	7.60578727	4503	268	5027	5189	5189.1	2006	2
5189	7.392428559	4503	268	5027	5189	5189.1	2006	1
5190	4.472135955	4175	277	5027	5190	5190.1	2006	2
5190	4.497258424	4175	277	5027	5190	5190.1	2006	1
5191	5.304149319	4427	202	5012	5191	5191.1	2006	1
5191	4.787692555	4427	202	5012	5191	5191.1	2006	2
5192	4.591441313	4241	251	5022	5192	5192.1	2006	1
5192	6.32455532	4241	251	5022	5192	5192.1	2006	2
5193	4.472135955	4227	253	5022	5193	5193.1	2006	1
5193	7.048876979	4227	253	5022	5193	5193.1	2006	2
5194	6.32455532	4227	244	5018	5194	5194.1	2006	2
5194	6.32455532	4227	244	5018	5194	5194.1	2006	1
5195	4.657753393	4175	253	5022	5195	5195.1	2006	2
5195	5.36308369	4175	253	5022	5195	5195.1	2006	1
5196	5.875655991	4467	266	5032	5196	5196.1	2006	2
5196	5.206598378	4467	266	5032	5196	5196.1	2006	1
5197	6.369615373	4517	266	5027	5197	5197.1	2006	2
5197	6.32455532	4517	266	5027	5197	5197.1	2006	1
5198	4.986180903	4362	267	5012	5198	5198.1	2006	1
5198	6.984912312	4362	267	5012	5198	5198.1	2006	2
5199	7.08387841	4175	241	5032	5199	5199.1	2006	2
5199	4.472135955	4175	241	5032	5199	5199.1	2006	1
5201	7.171936048	4479	267	5046	5201	5201.1	2006	2
5201	5.651489479	4479	267	5046	5201	5201.1	2006	1
5202	7.745966692	4442	241	5012	5202	5202.1	2006	2
5202	6.32455532	4442	241	5012	5202	5202.1	2006	1
5203	6.473947791	4455	242	5025	5203	5203.1	2006	1
5203	5.935823448	4455	242	5025	5203	5203.1	2006	2
5205	5.855595614	4494	244	5048	5205	5205.1	2006	1
5205	6.549300217	4494	244	5048	5205	5205.1	2006	2
5206	6.531717487	4405	264	5012	5206	5206.1	2006	2
5206	5.979687841	4405	264	5012	5206	5206.1	2006	1
5207	6.461785099	4442	277	5014.2	5207	5207.1	2006	2
5207	6.177620901	4442	277	5014.2	5207	5207.1	2006	1
5208	5.693709979	4358	227	5020	5208	5208.1	2006	2
5208	4.840661112	4358	227	5020	5208	5208.1	2006	1
5210	4.472135955	4361	264	5020	5210	5210.1	2006	2
5210	4.472135955	4361	264	5020	5210	5210.1	2006	1
5211	6.032578222	4441	241	5025	5211	5211.1	2006	2
5211	6.191230357	4441	241	5025	5211	5211.1	2006	1
5212	4.472135955	4325	242	5012	5212	5212.1	2006	2
5212	6.223771632	4325	242	5012	5212	5212.1	2006	1
5213	6.464157589	4345	243	5020	5213	5213.1	2006	2
5213	6.287871924	4345	243	5020	5213	5213.1	2006	1
5214	5.269661595	4325	243	5032	5214	5214.1	2006	1
5214	5.595176494	4325	243	5032	5214	5214.1	2006	2
5215	6.020243627	4345	264	5048	5215	5215.1	2006	1
5215	6.618836756	4345	264	5048	5215	5215.1	2006	2
5216	4.88603452	4413	259	5012	5216	5216.1	2006	1
5216	6.694276162	4413	259	5012	5216	5216.1	2006	2
5218	5.898417867	4362	259	5038	5218	5218.1	2006	1
5218	6.524083589	4362	259	5038	5218	5218.1	2006	2
5219	6.204245858	4361	276	5038	5219	5219.1	2006	1
5219	7.276308588	4361	276	5038	5219	5219.1	2006	2
5220	6.376258046	4517	277	5012	5220	5220.1	2006	2
5220	6.409056093	4517	277	5012	5220	5220.1	2006	1
5221	4.472135955	4455	277	5032	5221	5221.1	2006	1
5221	6.89995169	4455	277	5032	5221	5221.1	2006	2
5222	5.888576511	4345	255	5032	5222	5222.1	2006	1
5222	5.870377614	4345	255	5032	5222	5222.1	2006	2
5223	5.722237325	4441	227	5048	5223	5223.1	2006	1
5223	7.315326377	4441	227	5048	5223	5223.1	2006	2
5224	7.636709588	4325	240	5025	5224	5224.1	2006	2
5224	4.70028368	4325	240	5025	5224	5224.1	2006	1
5225	4.818367635	4455	240	5012	5225	5225.1	2006	1
5225	5.56596802	4455	240	5012	5225	5225.1	2006	2
5226	6.545736526	4455	255	5018	5226	5226.1	2006	2
5226	6.640582304	4455	255	5018	5226	5226.1	2006	1
5227	5.563542037	4325	264	5018	5227	5227.1	2006	1
5227	5.098627266	4325	264	5018	5227	5227.1	2006	2
5229	5.583845747	4191	276	5032	5229	5229.1	2006	1
5229	7.904555648	4191	276	5032	5229	5229.1	2006	2
5230	4.481815109	4413	272	5025	5230	5230.1	2006	1
5230	5.47649523	4413	272	5025	5230	5230.1	2006	2
5231	5.547431838	4229	272	5018	5231	5231.1	2006	1
5231	6.432728814	4229	272	5018	5231	5231.1	2006	2
5233	7.13757662	4526	259	5020	5233	5233.1	2006	2
5233	7.182385862	4526	259	5020	5233	5233.1	2006	1
5234	4.549505468	4142	245	5020	5234	5234.1	2006	2
5234	4.739409246	4142	245	5020	5234	5234.1	2006	1
5235	4.706449476	4490	255	5038	5235	5235.1	2006	1
5235	6.414826576	4490	255	5038	5235	5235.1	2006	2
5236	5.341722569	4494	243	5025	5236	5236.1	2006	1
5236	5.979687841	4494	243	5025	5236	5236.1	2006	2
5237	4.941794546	4402	245	5038	5237	5237.1	2006	2
5237	5.735503465	4402	245	5038	5237	5237.1	2006	1
5238	4.472135955	4142	240	5032	5238	5238.1	2006	2
5238	5.920247742	4142	240	5032	5238	5238.1	2006	1
5240	6.32455532	4479	238	5045	5240	5240.1	2006	2
5240	4.678176282	4479	238	5045	5240	5240.1	2006	1
5241	6.988943649	4191	236	5012	5241	5241.1	2006	2
5241	5.366749482	4191	236	5012	5241	5241.1	2006	1
5242	4.63910911	4479	234	5032	5242	5242.1	2006	1
5242	6.789452605	4479	234	5032	5242	5242.1	2006	2
5243	4.472135955	4493	236	5018	5243	5243.1	2006	1
5243	5.21823725	4493	236	5018	5243	5243.1	2006	2
5244	4.472135955	4493	235	5026	5244	5244.1	2006	2
5244	4.472135955	4493	235	5026	5244	5244.1	2006	1
5245	5.69883029	4493	234	5048	5245	5245.1	2006	1
5245	6.411448095	4493	234	5048	5245	5245.1	2006	2
5246	5.264852008	4494	246	5045	5246	5246.1	2006	2
5246	6.216000858	4494	246	5045	5246	5246.1	2006	1
5248	6.690590407	4467	235	5018	5248	5248.1	2006	1
5248	6.152127004	4467	235	5018	5248	5248.1	2006	2
5249	4.472135955	4396	235	5045	5249	5249.1	2006	1
5249	4.860178323	4396	235	5045	5249	5249.1	2006	2
5250	6.146760665	4233	245	5012	5250	5250.1	2006	2
5250	4.491324972	4233	245	5012	5250	5250.1	2006	1
5252	7.824896165	4383	226	5047	5252	5252.1	2006	1
5252	7.055258087	4383	226	5047	5252	5252.1	2006	2
5253	6.109937261	4396	270	5026	5253	5253.1	2006	1
5253	6.874833331	4396	270	5026	5253	5253.1	2006	2
5254	4.472135955	4281	274	5047	5254	5254.1	2006	1
5254	5.278699335	4281	274	5047	5254	5254.1	2006	2
5256	6.441221416	4467	258	5047	5256	5256.1	2006	1
5256	6.556574309	4467	258	5047	5256	5256.1	2006	2
5257	4.558801012	4459	274	5026	5257	5257.1	2006	2
5257	4.472135955	4459	274	5026	5257	5257.1	2006	1
5258	7.601885731	4231	274	5047	5258	5258.1	2006	1
5258	7.332621177	4231	274	5047	5258	5258.1	2006	2
5259	5.851153732	4518	270	5047	5259	5259.1	2006	1
5259	6.07519547	4518	270	5047	5259	5259.1	2006	2
5260	5.56809363	4227	270	5047	5260	5260.1	2006	2
5260	5.840319626	4227	270	5047	5260	5260.1	2006	1
5261	7.55356428	4231	270	5045	5261	5261.1	2006	2
5261	5.21625664	4231	270	5045	5261	5261.1	2006	1
5262	5.314916117	4254	226	5047	5262	5262.1	2006	1
5262	4.612735992	4254	226	5047	5262	5262.1	2006	2
5263	6.647606086	4459	226	5012	5263	5263.1	2006	2
5263	6.374062023	4459	226	5012	5263	5263.1	2006	1
5264	6.406246951	4503	226	5047	5264	5264.1	2006	1
5264	6.414670685	4503	226	5047	5264	5264.1	2006	2
5265	7.286128373	4490	245	5018	5265	5265.1	2006	2
5265	5.116248626	4490	245	5018	5265	5265.1	2006	1
